text,pred,label,msp,ood_score,cluster,x,y,z
The Ernstberg (also Erresberg) southeast of Hinterweiler is at 698.8 m the highest of the west Eifel volcanoes and after the Hohe Acht the second highest mountain in the Eifel overall. Its summit consists of pyroclastic rocks (Schwei\u00dfschlacken) that form a volcanic crater that is open towards the east.,1,7,0.7247645225112302,0.4508409663522871,0,-0.22468685,0.18252362,-0.008741876
Buddleja incana (kiswar in Quechua kiswara in Aymara hispanicized spellings quishuar quisoar quisuar names which are also applied for other Buddleja species however) is endemic to Bolivia Peru Ecuador and Colombia growing in canyon bottoms along streams at elevations of 2700 \u2013 4500 m. The species was first named and described by Ruiz and Pavon in 1798.,1,10,0.9822477551696424,0.0288491876668015,13,-0.035938084,-0.027604945,0.15925315
Anthology is a 2-disc greatest hits album released by the funk/R&B group Cameo in 2002. The collection is arguably the best representation of Cameo released to date containing 23 of their 26 Top-40 R&B hits though the top 5 single You Make Me Work is not present. This collection was repackaged and retitled as Gold three years later.,2,11,0.983373903434646,0.0270035323031261,10,0.021226032,-0.17115371,0.2694429
Greatest Hits is a compilation album by English pop band The Korgis. It was released by Armoury Records Germany in 2001.,2,11,0.9994187197227864,0.0007075265624471,11,-0.035146933,-0.28928348,0.15875301
East Jackson High School is a public high school located in southern Mid-Michigan in Jackson County. It currently contains approximately 506 students ranging from grades 7th through 12th.,1,1,0.9999053452795612,-9.00088037863e-05,12,0.060862664,0.10823645,-0.28455138
David Ryan Long is the author of two novels. His debut novel Ezekiel's Shadow won the 2002 Christy Award for Best First Fiction. Quinlin's Estate is his second novel. He is also the voice behind the faith*in*fiction blog devoted to conversation about the intersection of faith and fiction.,2,2,0.9996902241944564,0.0002625552385353,8,0.28988278,0.20384006,-0.16267502
The Meneghino is an electric multiple unit manufactured by Italian company AnsaldoBreda. Meneghino was specifically designed for the Milan Metro hence its name which means of Milan in Italian. The trains are made up of 6 permanently coupled coaches comprising two identical traction units at each end with a total length of about 105 m (344 ft). Each Traction Unit consists of two identical motor cars and a trailer with the driver's cab. All the coaches are intercommunicating.,0,5,0.9997408479347956,0.000179587497262,4,0.2211938,-0.45719007,0.34612623
Heavy Sky is the fourth studio EP by 65daysofstatic. It was recorded in Sheffield during the We Were Exploding Anyway sessions. It was released on 25 October 2010 in Europe and the United States and on 15 January 2011 in Japan. It is their first EP to be released on Hassle Records. The only single Tiger Girl (Wishful Thinking Edit) was released on 18 October.,2,11,0.9984631696476222,0.0022735868906417,10,-1.1967626,-0.1697493,0.18008186
The Pilatus SB-2 Pelican was a civil utility aircraft developed by the newly formed Pilatus Aircraft company during World War II.,0,5,0.9997104811401636,0.0002293559328506,4,0.445432,-0.41029906,0.41198838
Hilton London Hyde Park is a hotel situated on Bayswater Road overlooking Hyde Park in Central London.,0,6,0.9957351713981916,0.0067445298007585,11,0.004516516,-0.27924153,0.091384746
Prunus marsupialis is a species of plant in the Rosaceae family. It is found in the Philippines and Taiwan.,0,10,0.6143256013922591,0.6318403901902185,13,-0.3946635,0.13262212,0.628176
The Oriental Plover (Charadrius veredus) also known as the Oriental Dotterel is a medium-sized Charadriine plover closely related to the Caspian Plover. It breeds in parts of Mongolia and China migrating southwards each year to spend its non-breeding season in Indonesia New Guinea and northern Australia.,0,9,0.9901869532290668,0.015837558614911002,13,-0.4763662,0.27967834,-0.04352917
Karen Peterson is an American politician currently serving in the Delaware General Assembly as a State Senator. First elected in 2002 she is a member of the Democratic Party.On May 7 2013 Peterson came out as lesbian during Senate debate on same-sex marriage in Delaware becoming the state's first openly LGBT legislator. At that time she had been with her partner Vikki Bandy for 24 years and the two had entered a civil union when Delaware legalized them the year before.,2,4,0.9987179389682111,0.0018560429688885,0,0.110521145,0.123857066,0.8934428
Yoshiyuki Kato (\u52a0\u85e4 \u5584\u4e4b born July 27 1964) is a former Japanese football player.,3,3,0.9996848690191656,0.0002713318874953,7,-0.26096684,0.09861454,-0.01647415
Anuchin is a lunar impact crater that lies on the southern hemisphere on the far side of the Moon. It is located to the south of the larger crater Lamb and to the north-northwest of Kugler.The rim of Anuchin remains relatively sharply defined although it has been subject to wear due to subsequent impacts. The satellite crater Anuchin L lies astride the southern rim but the otherwise the outer wall is not significantly incised.,0,7,0.9936712617817888,0.0101270913799326,7,-0.013276743,0.30772,-0.093784735
Garudinia macrolatana is a moth of the Arctiidae family. It is found on Borneo. The habitat consists of lowland forests.The wingspan is 7 mm for males and 7-8 mm for females.,0,9,0.5853007170513015,0.6794095559285961,7,-0.07978234,0.02314707,-0.06672058
Bedotia sp. nov. 'Bemarivo' is a species of fish in the Bedotiidae family. It is endemic to Madagascar. Its natural habitat is rivers. It is threatened by habitat loss.,0,9,0.9256674694442,0.1215791692088923,6,-0.014388283,0.27909428,-0.46798843
Hi-Yo Silver! was a musical solo project by Bj\u00f8rn Kulseth the former lead singer and songwriter of the Norwegian rock band The Act. The only Hi-Yo Silver! album was entitled Away and was released in 1988.,2,2,0.9996967838729136,0.0002518045176003,11,0.048837777,-0.26391807,-0.066427834
Ariel Behar (born November 12 1989) is a tennis player from Uruguay. He played on the 2009-13 Uruguay Davis Cup teams.,3,3,0.9996766579425423,0.0002847891009745,13,-0.87480897,-0.10391846,0.45347384
The Concordia Theological Seminary is an institution of theological higher education of the Lutheran Church\u2013Missouri Synod (LCMS) located in Fort Wayne Indiana dedicated primarily to the preparation of pastors for the congregations and missions of the LCMS and its partner churches.,1,1,0.9999029307155268,-8.60515512651e-05,13,0.009486375,0.09241132,-0.021082342
Madanakamarajan (Tamil: \u0bae\u0ba4\u0ba9\u0b95\u0bbe\u0bae\u0bb0\u0bbe\u0b9c\u0ba9\u0bcd) is a 1941 Tamil film directed by B. N . Rao and produced by S. S. Vasan. It was the first film for Vasan as producer.,2,12,0.9956800572771838,0.0068348568706598,10,-0.27437466,-0.21985137,0.032462835
My Ishmael is a 1997 novel by Daniel Quinn: a sequel (though for the most part a sidequel) to Ishmael. With its time frame largely the same as Ishmael it precedes the events of its 1996 spiritual successor The Story of B also by Daniel Quinn. Like Ishmael My Ishmael largely revolves around a Socratic dialogue between the sapient gorilla Ishmael and a student involving his philosophy regarding tribal society.,2,13,0.9992187564968548,0.0010352482416856,1,-0.30590606,0.38797304,-0.300277
Roxbury Station also known as the Ulster and Delaware Railroad Depot is located at MilePost 59.1 on the Ulster and Delaware Railroad / West Shore Catskill Mountain Branch in the hamlet of Roxbury New York. The station is a contributing property to the Ulster and Delaware Railroad Depot and Mill Complex a historic district on the National Register of Historic Places.,1,6,0.9929704777095916,0.0112756132236569,13,-0.14644179,-0.09516907,0.32330194
Oceans of Venus is the second album from London-based glam rockers Rachel Stamp. The album was released in 2002 on Pure Stirling Records. Preceded by Rachel Stamp's highest charting single to date Black Cherry the album was met with critical acclaim from the music press and some mixed feelings from fans that wanted an album similar to the raw glam pop of the debut Hymns for Strange Children.,2,11,0.9993947184844796,0.0007468624257543,1,-0.16044444,0.00037300415,-0.025830215
Kali Kali (Persian: \u0643\u0644\u064a \u0643\u0644\u064a\u200e also Romanized as Kal\u012b Kal\u012b) is a village in Karezan Rural District Karezan District Sirvan County Ilam Province Iran. At the 2006 census its population was 524 in 101 families.,1,8,0.9995735100030341,0.0004538392640141,0,-0.051813036,0.08589976,0.06105296
Camille (1936) is an American romantic drama film directed by George Cukor and produced by Irving Thalberg and Bernard H. Hyman from a screenplay by James Hilton Zo\u00eb Akins and Frances Marion. The picture is based on the 1848 novel and 1852 play La Dame aux Cam\u00e9lias by Alexandre Dumas fils. The film stars Greta Garbo Robert Taylor Lionel Barrymore Elizabeth Allan Jessie Ralph Henry Daniell and Laura Hope Crews.,2,12,0.9990578625450935,0.0012989389068309,1,-0.20513958,0.02228209,-0.2952065
Ben Johnson (20 May 1858 - 4 June 1950) was an American lawyer and politician; Democrat United States House of Representatives from 4 March 1907 to 3 March 1927. Born near Bardstown in Nelson County Kentucky. His father was William Johnson who was state senator and a Lieutenant Governor of Kentucky. His mother Nancy was a member of the committee that selected the design of the Confederate flag; they chose a design submitted by Nicola Marschall. After prep school he went to St.,2,4,0.9992830486664368,0.0009298791785534,6,0.39481625,0.2538971,-0.10241093
Cary\u0144skie [t\u0361sa\u02c8r\u0268\u0272sk\u02b2\u025b] (Ukrainian: \u0426\u0430\u0440\u0438\u043d\u0441\u044c\u043a\u0435 Tsaryns\u2019ke) is a village in the administrative district of Gmina Lutowiska within Bieszczady County Subcarpathian Voivodeship in south-eastern Poland close to the border with Ukraine. It lies approximately 11 kilometres (7 mi) south-west of Lutowiska 30 km (19 mi) south of Ustrzyki Dolne and 106 km (66 mi) south-east of the regional capital Rzesz\u00f3w.The village has a population of 3.,1,8,0.9996135248901769,0.0003882584756071,2,0.09254681,0.13119867,-0.017380606
The BICh-20 Pionyer was a tail-less research aircraft designed and built in the USSR from 1937.,0,5,0.9994247063031458,0.0006977150975682,13,-0.026259046,-0.21193549,0.16135848
G\u00f6m\u00fc is a village in the District of Emirda\u011f Afyonkarahisar Province Turkey.,1,8,0.9990766074111316,0.0012682177632483,2,0.060093127,0.086309835,0.078047246
Verticordia fastigiata commonly known as Mouse Featherflower is a flowering plant in the family Myrtaceae. The species is endemic to the south-west of Western Australia. It grows as a prostrate or low shrub between 0.2 to 0.5 metres high and 0.6 metres wide. Green yellow or orange-red flowers appear between January and July in the species native range.The species was formally described in 1852 by Russian botanist Nikolai Turczaninow based on plant material collected by James Drummond.,0,10,0.914430113184438,0.1399961818695592,13,-0.39412862,0.06815685,0.18427283
Ace Drummond was an aviation comic strip scripted by Eddie Rickenbacker the celebrated World War I aviator and illustrated by Clayton Knight (1891\u20131969) well-known aviation author and artist who was the father of illustrator Hilary Knight. In its five-year run it followed aviator Ace Drummond on his adventures around the world.Distributed by King Features Syndicate the comic strip ran as a Sunday page from 1935 to 1940.,2,13,0.9996444001554188,0.0003376567025817,1,-1.0817051,0.013533516,-0.11044965
The Troma\u00ed River is a river of Maranh\u00e3o state in northeastern Brazil.,1,7,0.9871130872017766,0.020875347595982,6,0.09801099,0.22811875,-0.20474431
